,Feature,Feature_importance
723,CC_CNT_DRAWINGS_ATM_CURRENT_MAX_stdscl,0.002450588766422413
724,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN_stdscl,0.022267716554692812
725,CC_CNT_DRAWINGS_ATM_CURRENT_SUM_stdscl,0.003866452194742911
726,CC_CNT_DRAWINGS_ATM_CURRENT_VAR_stdscl,0.0003152659772380757
727,CC_CNT_DRAWINGS_CURRENT_MIN_stdscl,0.0
728,CC_CNT_DRAWINGS_CURRENT_MAX_stdscl,0.010502286946750657
729,CC_CNT_DRAWINGS_CURRENT_MEAN_stdscl,0.004778950824852388
730,CC_CNT_DRAWINGS_CURRENT_SUM_stdscl,0.0006358714016757683
731,CC_CNT_DRAWINGS_CURRENT_VAR_stdscl,0.0035116229438941914
732,CC_CNT_DRAWINGS_OTHER_CURRENT_MIN_stdscl,0.0
733,CC_CNT_DRAWINGS_OTHER_CURRENT_MAX_stdscl,0.0
734,CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN_stdscl,1.3725486300579612e-05
735,CC_CNT_DRAWINGS_OTHER_CURRENT_SUM_stdscl,0.0
736,CC_CNT_DRAWINGS_OTHER_CURRENT_VAR_stdscl,0.0001945645058026142
737,CC_CNT_DRAWINGS_POS_CURRENT_MIN_stdscl,0.00016852125803589566
738,CC_CNT_DRAWINGS_POS_CURRENT_MAX_stdscl,0.00020518655792083946
739,CC_CNT_DRAWINGS_POS_CURRENT_MEAN_stdscl,0.0
740,CC_CNT_DRAWINGS_POS_CURRENT_SUM_stdscl,8.366887695596722e-05
741,CC_CNT_DRAWINGS_POS_CURRENT_VAR_stdscl,0.0001920683506210129
742,CC_CNT_INSTALMENT_MATURE_CUM_MIN_stdscl,0.0006369722885022064
743,CC_CNT_INSTALMENT_MATURE_CUM_MAX_stdscl,0.0006239269510009143
744,CC_CNT_INSTALMENT_MATURE_CUM_MEAN_stdscl,0.0020030615811521863
745,CC_CNT_INSTALMENT_MATURE_CUM_SUM_stdscl,0.0009121005517966765
746,CC_CNT_INSTALMENT_MATURE_CUM_VAR_stdscl,0.0018519041449139928
747,CC_SK_DPD_MIN_stdscl,0.0
748,CC_SK_DPD_MAX_stdscl,0.0
749,CC_SK_DPD_MEAN_stdscl,3.512334157564877e-05
750,CC_SK_DPD_SUM_stdscl,0.0
751,CC_SK_DPD_VAR_stdscl,4.16824494973844e-05
752,CC_SK_DPD_DEF_MIN_stdscl,0.0
753,CC_SK_DPD_DEF_MAX_stdscl,0.0005127422818762833
754,CC_SK_DPD_DEF_MEAN_stdscl,0.0
755,CC_SK_DPD_DEF_SUM_stdscl,0.0001270241518808267
756,CC_SK_DPD_DEF_VAR_stdscl,0.0
757,CC_NAME_CONTRACT_STATUS_Active_MIN_stdscl,0.0
758,CC_NAME_CONTRACT_STATUS_Active_MAX_stdscl,0.0
759,CC_NAME_CONTRACT_STATUS_Active_MEAN_stdscl,1.5861832580912223e-05
760,CC_NAME_CONTRACT_STATUS_Active_SUM_stdscl,0.0011010368616848523
761,CC_NAME_CONTRACT_STATUS_Active_VAR_stdscl,0.00023153701351622834
762,CC_NAME_CONTRACT_STATUS_Approved_MIN_stdscl,0.0
763,CC_NAME_CONTRACT_STATUS_Approved_MAX_stdscl,0.0
764,CC_NAME_CONTRACT_STATUS_Approved_MEAN_stdscl,0.0
765,CC_NAME_CONTRACT_STATUS_Approved_SUM_stdscl,0.0
766,CC_NAME_CONTRACT_STATUS_Approved_VAR_stdscl,0.0
767,CC_NAME_CONTRACT_STATUS_Completed_MIN_stdscl,0.0
768,CC_NAME_CONTRACT_STATUS_Completed_MAX_stdscl,0.0
769,CC_NAME_CONTRACT_STATUS_Completed_MEAN_stdscl,0.0009776383453389673
770,CC_NAME_CONTRACT_STATUS_Completed_SUM_stdscl,0.00017045067139326582
771,CC_NAME_CONTRACT_STATUS_Completed_VAR_stdscl,0.00023162882470226324
772,CC_NAME_CONTRACT_STATUS_Demand_MIN_stdscl,0.0
773,CC_NAME_CONTRACT_STATUS_Demand_MAX_stdscl,0.0
774,CC_NAME_CONTRACT_STATUS_Demand_MEAN_stdscl,0.0
775,CC_NAME_CONTRACT_STATUS_Demand_SUM_stdscl,0.0
776,CC_NAME_CONTRACT_STATUS_Demand_VAR_stdscl,0.0
777,CC_NAME_CONTRACT_STATUS_Refused_MIN_stdscl,0.0
778,CC_NAME_CONTRACT_STATUS_Refused_MAX_stdscl,0.0
779,CC_NAME_CONTRACT_STATUS_Refused_MEAN_stdscl,0.0
780,CC_NAME_CONTRACT_STATUS_Refused_SUM_stdscl,0.0
781,CC_NAME_CONTRACT_STATUS_Refused_VAR_stdscl,0.0
782,CC_NAME_CONTRACT_STATUS_Sent proposal_MIN_stdscl,0.0
783,CC_NAME_CONTRACT_STATUS_Sent proposal_MAX_stdscl,0.0
784,CC_NAME_CONTRACT_STATUS_Sent proposal_MEAN_stdscl,0.0001264143690482701
785,CC_NAME_CONTRACT_STATUS_Sent proposal_SUM_stdscl,0.0
786,CC_NAME_CONTRACT_STATUS_Sent proposal_VAR_stdscl,0.0
787,CC_NAME_CONTRACT_STATUS_Signed_MIN_stdscl,0.0
788,CC_NAME_CONTRACT_STATUS_Signed_MAX_stdscl,0.0
789,CC_NAME_CONTRACT_STATUS_Signed_MEAN_stdscl,0.0002872801978946234
790,CC_NAME_CONTRACT_STATUS_Signed_SUM_stdscl,0.0
791,CC_NAME_CONTRACT_STATUS_Signed_VAR_stdscl,0.0003060043327641397
792,CC_NAME_CONTRACT_STATUS_nan_MIN_stdscl,0.0
793,CC_NAME_CONTRACT_STATUS_nan_MAX_stdscl,0.0
794,CC_NAME_CONTRACT_STATUS_nan_MEAN_stdscl,0.0
795,CC_NAME_CONTRACT_STATUS_nan_SUM_stdscl,0.0
796,CC_NAME_CONTRACT_STATUS_nan_VAR_stdscl,0.0
797,CC_COUNT_stdscl,0.0004817670860795006
